source,target,weight,source_name,target_name
Q206921,Q663596,2,Pfizer,Gilead Sciences
Q26678,Q2923022,2,BMW Group,Boyd Gaming
Q180816,Q66,2,Dow Jones Industrial Average,Boeing
Q124724103,Q1472929,2,Eagle Bulk Shipping Inc.,"Nasdaq, Inc."
Q207983,Q552581,2,Monsanto,SAP
Q1472929,Q2904022,2,"Nasdaq, Inc.",Bio-Rad Laboratories
Q1359568,Q544847,2,Alibaba Group,Qualcomm
Q27065,Q7924358,2,Gogo Inflight Internet,Viasat
Q489921,Q95,2,Mastercard,Google
Q154950,Q880942,2,Shell,Blackstone Group
Q625713,Q880942,2,BHP,Blackstone Group
Q27893,Q5439999,2,ArcelorMittal,Federal Agricultural Mortgage Corporation
Q18636524,Q568532,2,Caesars Entertainment,MGM Resorts International
Q1916402,Q2874395,2,Pearson plc,Avis Budget Group
Q1916402,Q663596,2,Pearson plc,Gilead Sciences
Q193199,Q81230,2,UBS,Siemens
Q1472929,Q552581,2,"Nasdaq, Inc.",SAP
Q333718,Q905049,2,Johnson & Johnson,Shire plc
Q864338,Q905049,2,Biogen,Shire plc
Q1195490,Q3884,2,RadioShack,Amazon
Q219508,Q7086908,2,Citigroup,Olin Corporation
Q1519267,Q37156,2,Omnicom Group,IBM
Q2031726,Q97961992,2,Westpac,Brilliance China Automotive Holdings
Q1472929,Q194360,2,"Nasdaq, Inc.",American Express
Q1852556,Q194360,2,Philip Morris International,American Express
Q2283,Q8085893,2,Microsoft,Expedia Group
Q334204,Q4376955,2,Morgan Stanley,Sabre Corporation
Q1770710,Q3540193,2,Tripadvisor,Wayfair
Q190464,Q3388421,2,HSBC,Pilgrim's Corp
Q158205,Q864338,2,Sanofi,Biogen
Q1410766,Q7939183,2,Fibria,VocalTec
Q1472929,Q7939183,2,"Nasdaq, Inc.",VocalTec
Q11074158,Q29469208,2,Silicon Motion,Simpson Manufacturing Company
Q130326112,Q1741634,2,Kellogg’s,Kimberly-Clark
Q130326112,Q629998,2,Kellogg’s,General Mills
Q130326112,Q81965,2,Kellogg’s,General Motors
Q193326,Q2032800,2,Goldman Sachs,Ally Financial
Q2032800,Q487907,2,Ally Financial,Bank of America
Q144617,Q689791,2,TIM Group,ISS
Q4698062,Q684825,2,Air Lease,ALCON MANAGEMENT SA
Q1472929,Q2895117,2,"Nasdaq, Inc.",Audiocodes Ltd.
Q2895117,Q312,2,Audiocodes Ltd.,Apple Inc.
Q1472929,Q2037125,2,"Nasdaq, Inc.",State Street Corporation
Q1024454,Q37156,2,CSX Corporation,IBM
Q219635,Q328840,2,BlackRock,Visa
Q2283,Q487907,2,Microsoft,Bank of America
Q127074,Q478214,2,Albemarle Corporation,Tesla
Q127074,Q899183,2,Albemarle Corporation,FMC Corporation
Q3067064,Q478214,2,Sociedad Química y Minera de Chile,Tesla
Q3067064,Q899183,2,Sociedad Química y Minera de Chile,FMC Corporation
Q478214,Q899183,2,Tesla,FMC Corporation
Q193326,Q53268,2,Goldman Sachs,Toyota
Q7893563,Q894585,2,Essendant,Boston Scientific
Q1662481,Q53268,2,IHS Inc.,Toyota
Q1389504,Q632694,2,"Morningstar, Inc.",Archer Daniels Midland
Q1129792,Q926806,2,The Cooper Companies,Carlyle Group
Q1032229,Q1652574,2,Canadian Natural Resources,Manulife Financial
Q1129792,Q122141,2,The Cooper Companies,Vodafone
Q26678,Q5095516,2,BMW Group,Chicago Bridge & Iron Company
Q174198,Q19900,2,Gartner,Oracle Corporation
Q2283,Q727883,2,Microsoft,NetApp
Q312,Q507154,2,Apple Inc.,Novartis
Q1885491,Q27022329,2,FactSet,Snap Inc.
Q248,Q768773,2,Intel,MSCI
Q334204,Q856411,2,Morgan Stanley,British American Tobacco
Q1374135,Q478214,2,Prudential plc,Tesla
Q27022329,Q544847,2,Snap Inc.,Qualcomm
Q116452644,Q467752,2,"Netflix, Inc.",Verizon Communications
Q1885491,Q5189378,2,FactSet,Crown Holdings
Q20800404,Q96095585,2,Alphabet Inc.,Pinterest Inc.
Q1196745,Q245343,2,Rambus,Barclays plc
Q625713,Q97961992,2,BHP,Brilliance China Automotive Holdings
Q1472929,Q315287,2,"Nasdaq, Inc.",Qiagen
Q315287,Q6968762,2,Qiagen,Natera
Q334800,Q3884,2,PepsiCo,Amazon
Q306764,Q7893563,2,Abbott Laboratories,Essendant
Q135683211,Q95,2,PayPal Holdings,Google
Q312,Q54173,2,Apple Inc.,General Electric
Q152433,Q483551,2,Xerox,Walmart
Q1472929,Q6690181,2,"Nasdaq, Inc.",LoveSac
Q1472929,Q7092720,2,"Nasdaq, Inc.",One Horizon Group
Q6690181,Q7092720,2,LoveSac,One Horizon Group
Q122141,Q1676726,2,Vodafone,J. Walter Thompson
Q157062,Q1676726,2,Unilever,J. Walter Thompson
Q7457122,Q825943,2,Sevcon,BorgWarner
Q1009458,Q1389504,2,Bunge Limited,"Morningstar, Inc."
Q1023876,Q245343,2,CME Group,Barclays plc
Q1472929,Q7309325,2,"Nasdaq, Inc.",Regis Corporation
Q2013357,Q319642,2,Occidental Petroleum,Chevron Corporation
Q109565934,Q632240,2,Opiant Pharmaceuticals,Eli Lilly and Company
Q190464,Q3884,2,HSBC,Amazon
Q1472929,Q645525,2,"Nasdaq, Inc.",SunPower
Q1129792,Q194360,2,The Cooper Companies,American Express
Q334800,Q486269,2,PepsiCo,Kodak
Q35476,Q7414,2,AT&T,The Walt Disney Company
Q467752,Q7414,2,Verizon Communications,The Walt Disney Company
Q16980871,Q35476,2,Kadant,AT&T
Q16980871,Q507154,2,Kadant,Novartis
Q193326,Q739084,2,Goldman Sachs,U.S. Bancorp
Q1472539,Q372657,2,Alpha Tomo Global Resoures Sdn Bhd,Credit Suisse
Q22243729,Q372657,2,Ferrari,Credit Suisse
Q19900,Q941127,2,Oracle Corporation,Salesforce
Q219635,Q5331380,2,BlackRock,Eaton Vance
Q182477,Q53268,2,Nvidia,Toyota
Q20858163,Q54173,2,Norfolk Southern Corporation,General Electric
Q1374135,Q245343,2,Prudential plc,Barclays plc
Q2283,Q80978,2,Microsoft,Hewlett-Packard
Q1113804,Q735261,2,Comcast,Royal Bank of Canada
Q122141,Q735261,2,Vodafone,Royal Bank of Canada
Q571779,Q735261,2,Liberty Global,Royal Bank of Canada
Q735261,Q9396,2,Royal Bank of Canada,Deutsche Telekom
Q1384784,Q158205,2,Express,Sanofi
Q1384784,Q2103926,2,Express,UnitedHealth Group
Q210047,Q899395,2,Petrobras,Braskem
Q26678,Q619121,2,BMW Group,Apollo Global Management
Q1425063,Q212900,2,Hyatt Hotels Corporation,Lehman Brothers
Q1030544,Q590897,2,Campbell's,Empresas ICA
Q193199,Q212405,2,UBS,Procter & Gamble
Q28782856,Q2974454,2,DXC Technology,Frontier Communications
Q28782856,Q5170174,2,DXC Technology,Core Laboratories
Q2974454,Q5170174,2,Frontier Communications,Core Laboratories
Q35476,Q66,2,AT&T,Boeing
Q2037125,Q27022329,2,State Street Corporation,Snap Inc.
Q219635,Q27022329,2,BlackRock,Snap Inc.
Q1944412,Q2008551,2,MoneyGram,Oaktree Capital Management
Q1944412,Q26678,2,MoneyGram,BMW Group
Q1944412,Q619121,2,MoneyGram,Apollo Global Management
Q2008551,Q619121,2,Oaktree Capital Management,Apollo Global Management
Q329953,Q768773,2,Northrop Grumman Corporation,MSCI
Q248,Q297879,2,Intel,ASML
Q1645081,Q18619982,2,Nucor,Century Aluminum
Q157062,Q1751032,2,Unilever,Plum Creek Timber
Q4969137,Q7240,2,Bristow Helicopters,Lockheed Martin
Q193199,Q5439999,2,UBS,Federal Agricultural Mortgage Corporation
Q1374135,Q291171,2,Prudential plc,Aegon
Q1472929,Q245343,2,"Nasdaq, Inc.",Barclays plc
Q1425063,Q28782856,2,Hyatt Hotels Corporation,DXC Technology
Q1425063,Q2974454,2,Hyatt Hotels Corporation,Frontier Communications
Q1425063,Q5170174,2,Hyatt Hotels Corporation,Core Laboratories
Q212900,Q28782856,2,Lehman Brothers,DXC Technology
Q212900,Q2974454,2,Lehman Brothers,Frontier Communications
Q1114148,Q1152764,2,Comerica,Lloyds Banking Group
Q1114148,Q13218598,2,Comerica,NatWest Group
Q115978123,Q1472929,2,"One Stop Systems, Inc.","Nasdaq, Inc."
Q1138888,Q154950,2,First Solar,Shell
Q1472929,Q3277465,2,"Nasdaq, Inc.",Sirius XM
Q2448801,Q5172422,2,TransAlta Corporation,Corporate Office Properties Trust
Q2283,Q334800,2,Microsoft,PepsiCo
Q128896,Q135683211,2,AMD,PayPal Holdings
Q212900,Q5170174,2,Lehman Brothers,Core Laboratories
Q2103926,Q470517,2,UnitedHealth Group,Amgen
Q2103926,Q7308054,2,UnitedHealth Group,Regeneron Pharmaceuticals
Q1652574,Q487907,2,Manulife Financial,Bank of America
Q157062,Q629998,2,Unilever,General Mills
Q21077,Q312,2,Warner Music Group,Apple Inc.
Q193326,Q666694,2,Goldman Sachs,Canadian Imperial Bank of Commerce
Q193326,Q835456,2,Goldman Sachs,Sun Life Financial
Q487907,Q666694,2,Bank of America,Canadian Imperial Bank of Commerce
Q487907,Q835456,2,Bank of America,Sun Life Financial
Q193326,Q5439999,2,Goldman Sachs,Federal Agricultural Mortgage Corporation
Q487907,Q5439999,2,Bank of America,Federal Agricultural Mortgage Corporation
Q193199,Q97961992,2,UBS,Brilliance China Automotive Holdings
Q5450340,Q81230,2,Finisar,Siemens
Q790060,Q80978,2,Broadcom,Hewlett-Packard
Q1472929,Q6060469,2,"Nasdaq, Inc.",Inversiones y Representaciones Sociedad Anónima
Q106158,Q48739877,2,S&P Global Ratings,Alexandria Real Estate Equities
Q1472929,Q38589917,2,"Nasdaq, Inc.",DowDuPont
Q193326,Q72539,2,Goldman Sachs,U.S. Steel
Q219508,Q72539,2,Citigroup,U.S. Steel
Q245343,Q72539,2,Barclays plc,U.S. Steel
Q334204,Q72539,2,Morgan Stanley,U.S. Steel
Q372657,Q72539,2,Credit Suisse,U.S. Steel
Q4972280,Q72539,2,Broadridge Financial Solutions,U.S. Steel
Q1472929,Q301965,2,"Nasdaq, Inc.",Sprint Corporation
Q20800404,Q301965,2,Alphabet Inc.,Sprint Corporation
Q507154,Q899010,2,Novartis,Mylan
Q157062,Q27893,2,Unilever,ArcelorMittal
Q35476,Q80978,2,AT&T,Hewlett-Packard
Q1384784,Q470517,2,Express,Amgen
Q1384784,Q7308054,2,Express,Regeneron Pharmaceuticals
Q158205,Q2103926,2,Sanofi,UnitedHealth Group
Q158205,Q768231,2,Sanofi,Express Scripts
Q1472929,Q600624,2,"Nasdaq, Inc.",CA Technologies
Q1652574,Q193326,2,Manulife Financial,Goldman Sachs
Q1652574,Q219508,2,Manulife Financial,Citigroup
Q333718,Q35476,2,Johnson & Johnson,AT&T
Q333718,Q95,2,Johnson & Johnson,Google
Q26989,Q7727445,2,Infosys,The Container Store
Q4046987,Q5165314,2,Pioneer Natural Resources,Continental Resources
Q219508,Q5287613,2,Citigroup,Docusign
Q334204,Q5287613,2,Morgan Stanley,Docusign
Q312,Q7360089,2,Apple Inc.,"Roku, Inc."
Q35476,Q7360089,2,AT&T,"Roku, Inc."
Q27893,Q334204,2,ArcelorMittal,Morgan Stanley
Q1141267,Q190464,2,Thomson Reuters,HSBC
Q1141267,Q193326,2,Thomson Reuters,Goldman Sachs
Q26678,Q52825,2,BMW Group,ABB Group
Q1472929,Q3598926,2,"Nasdaq, Inc.",JD.com
Q21463167,Q4974387,2,HashiCorp,Brookdale Senior Living
Q63327,Q8085893,2,Airbnb,Expedia Group
Q1141267,Q334204,2,Thomson Reuters,Morgan Stanley
Q1141267,Q372657,2,Thomson Reuters,Credit Suisse
Q3884,Q7313510,2,Amazon,Rent The Runway
Q483551,Q7313510,2,Walmart,Rent The Runway
Q2283,Q38076,2,Microsoft,McDonald's
Q2283,Q478214,2,Microsoft,Tesla
Q2283,Q483915,2,Microsoft,Nike
Q312,Q483915,2,Apple Inc.,Nike
Q3884,Q483915,2,Amazon,Nike
Q245343,Q768773,2,Barclays plc,MSCI
Q487907,Q768773,2,Bank of America,MSCI
Q5165314,Q804353,2,Continental Resources,Baker Hughes
Q1325987,Q1477575,2,Tyson Foods,Smithfield Foods
Q44294,Q780442,2,Ford Motor Company,Uber
Q10876705,Q193326,2,ZTO Express,Goldman Sachs
Q10876705,Q219508,2,ZTO Express,Citigroup
Q10876705,Q334204,2,ZTO Express,Morgan Stanley
Q10876705,Q372657,2,ZTO Express,Credit Suisse
Q10876705,Q66048,2,ZTO Express,Deutsche Bank
Q1465461,Q245343,2,National Grid,Barclays plc
Q29739,Q3884,2,International,Amazon
Q193199,Q29921278,2,UBS,Nio Inc.
Q193326,Q29921278,2,Goldman Sachs,Nio Inc.
Q219508,Q29921278,2,Citigroup,Nio Inc.
Q29921278,Q334204,2,Nio Inc.,Morgan Stanley
Q29921278,Q372657,2,Nio Inc.,Credit Suisse
Q29921278,Q66048,2,Nio Inc.,Deutsche Bank
Q20714323,Q22909236,2,DoorDash,Instacart
Q496302,Q66,2,Deere & Company,Boeing
Q157062,Q6782872,2,Unilever,Masco
Q1049080,Q80978,2,Juniper Networks,Hewlett-Packard
Q65080540,Q7308000,2,Renewable Energy Group,Regency Centers
Q27530,Q483915,2,Mercedes-Benz Group,Nike
Q675585,Q856411,2,Moody's Corporation,British American Tobacco
Q106158,Q66048,2,S&P Global Ratings,Deutsche Bank
Q5165314,Q54173,2,Continental Resources,General Electric
Q37158,Q483915,2,Starbucks,Nike
Q1472929,Q6902090,2,"Nasdaq, Inc.",Monro Muffler Brake
Q5427196,Q6902090,2,FTI Consulting,Monro Muffler Brake
Q2283,Q81230,2,Microsoft,Siemens
Q26678,Q55931,2,BMW Group,Hyundai Motor Company
Q20800404,Q544847,2,Alphabet Inc.,Qualcomm
Q37156,Q544847,2,IBM,Qualcomm
Q1472929,Q5516980,2,"Nasdaq, Inc.",Gaia
Q144617,Q312,2,TIM Group,Apple Inc.
Q10876705,Q193199,2,ZTO Express,UBS
Q1339966,Q180816,2,Enbridge,Dow Jones Industrial Average
Q1046951,Q632694,2,Target Corporation,Archer Daniels Midland
Q207983,Q6981538,2,Monsanto,Evogene Ltd
Q221062,Q6981538,2,DuPont,Evogene Ltd
Q18169198,Q334204,2,Qorvo,Morgan Stanley
Q1472929,Q507154,2,"Nasdaq, Inc.",Novartis
Q544847,Q95,2,Qualcomm,Google
Q1057464,Q66048,2,Hilton Worldwide,Deutsche Bank
Q193326,Q225440,2,Goldman Sachs,Celestica
Q219508,Q248,2,Citigroup,Intel
Q225440,Q334204,2,Celestica,Morgan Stanley
Q105375474,Q7113744,2,Sphere 3D,Overland Storage
Q127278673,Q162852,2,LinkedIn Corporation,SurveyMonkey
Q334204,Q7538146,2,Morgan Stanley,Skyworks Solutions
Q180816,Q54173,2,Dow Jones Industrial Average,General Electric
Q642189,Q894585,2,Medtronic,Boston Scientific
Q245343,Q666694,2,Barclays plc,Canadian Imperial Bank of Commerce
Q338825,Q66048,2,Accenture,Deutsche Bank
Q1472929,Q206921,2,"Nasdaq, Inc.",Pfizer
Q157062,Q2529982,2,Unilever,The New York Times Company
Q1129792,Q7241774,2,The Cooper Companies,Prestige Brands
Q152433,Q66048,2,Xerox,Deutsche Bank
Q312,Q950380,2,Apple Inc.,CBS Corporation
Q37156,Q54871457,2,IBM,Ribbon Communications
Q1577587,Q1627894,2,Marathon Oil,W. W. Grainger
Q1577587,Q6717732,2,Marathon Oil,MSC Industrial Direct
Q1146061,Q95,2,Cushman & Wakefield,Google
Q17145596,Q4861529,2,Tesco Corporation,Barnes Group
Q1645081,Q81965,2,Nucor,General Motors
Q1472929,Q648533,2,"Nasdaq, Inc.",Semiconductor Manufacturing International Corporation
Q108770716,Q54871457,2,Samsara,Ribbon Communications
Q420822,Q5479360,2,Gap Inc.,"Macy's, Inc."
Q19900,Q54871457,2,Oracle Corporation,Ribbon Communications
Q19923099,Q54871457,2,Hewlett Packard Enterprise,Ribbon Communications
Q1472929,Q625713,2,"Nasdaq, Inc.",BHP
Q193199,Q806693,2,UBS,BMO Financial Group
Q1472929,Q1538585,2,"Nasdaq, Inc.",Kelly Services
Q207983,Q632694,2,Monsanto,Archer Daniels Midland
Q1472929,Q3648676,2,"Nasdaq, Inc.","Ceva, Inc."
Q16250432,Q26678,2,Fidelity Southern Corporation,BMW Group
Q1472929,Q182477,2,"Nasdaq, Inc.",Nvidia
Q5970002,Q841458,2,IDEX Corporation,Intercontinental Exchange
Q1472929,Q1486956,2,"Nasdaq, Inc.",Xcel Energy
Q1046951,Q1066858,2,Target Corporation,Tiffany & Co.
Q1046951,Q145168,2,Target Corporation,Dollar General
Q1046951,Q3305660,2,Target Corporation,Tailored Brands
Q1046951,Q487907,2,Target Corporation,Bank of America
Q193199,Q666694,2,UBS,Canadian Imperial Bank of Commerce
Q207983,Q899133,2,Monsanto,Takeda Pharmaceutical Company
Q544847,Q899133,2,Qualcomm,Takeda Pharmaceutical Company
Q248,Q2529982,2,Intel,The New York Times Company
Q193326,Q619121,2,Goldman Sachs,Apollo Global Management
Q17145596,Q48740858,2,Tesco Corporation,Compass Inc.
Q15678788,Q193326,2,Fiat Chrysler Automobiles,Goldman Sachs
Q1472929,Q894585,2,"Nasdaq, Inc.",Boston Scientific
Q30635731,Q3884,2,"Cboe Global Markets, Inc.",Amazon
Q1141267,Q66048,2,Thomson Reuters,Deutsche Bank
Q1472929,Q5970002,2,"Nasdaq, Inc.",IDEX Corporation
Q1472929,Q7605667,2,"Nasdaq, Inc.",Steel Dynamics
Q266423,Q7252517,2,Bristol-Myers Squibb,Provident Bank of New Jersey
Q212405,Q312,2,Procter & Gamble,Apple Inc.
Q16836218,Q193326,2,AXIS Capital,Goldman Sachs
Q15678788,Q66048,2,Fiat Chrysler Automobiles,Deutsche Bank
Q44294,Q784804,2,Ford Motor Company,AutoNation
Q1066858,Q744149,2,Tiffany & Co.,Wells Fargo
Q1113804,Q145168,2,Comcast,Dollar General
Q1113804,Q3305660,2,Comcast,Tailored Brands
Q1113804,Q487907,2,Comcast,Bank of America
Q128896,Q372657,2,AMD,Credit Suisse
Q182477,Q372657,2,Nvidia,Credit Suisse
Q122141,Q1519267,2,Vodafone,Omnicom Group
Q122141,Q95,2,Vodafone,Google
Q3072937,Q66048,2,First Hawaiian Bank,Deutsche Bank
Q212405,Q334800,2,Procter & Gamble,PepsiCo
Q1472929,Q5055187,2,"Nasdaq, Inc.",Cavium
Q507154,Q66048,2,Novartis,Deutsche Bank
Q56011958,Q60269744,2,Tencent Music,Spotify Technology
Q451476,Q768773,2,Scotiabank,MSCI
Q247489,Q372657,2,Merck & Co.,Credit Suisse
Q207983,Q544847,2,Monsanto,Qualcomm
Q1066858,Q3305660,2,Tiffany & Co.,Tailored Brands
Q1066858,Q3884,2,Tiffany & Co.,Amazon
Q1066858,Q487907,2,Tiffany & Co.,Bank of America
Q1066858,Q4905973,2,Tiffany & Co.,Big Lots
Q1472929,Q8003328,2,"Nasdaq, Inc.",Willamette Valley Vineyards
Q193326,Q483551,2,Goldman Sachs,Walmart
Q105965677,Q372657,2,MPLX,Credit Suisse
Q372657,Q458363,2,Credit Suisse,Marathon Petroleum
Q1053422,Q1516849,2,Cenovus Energy,Shaw Communications
Q1023876,Q154950,2,CME Group,Shell
Q190464,Q682759,2,HSBC,Linde Group
Q682759,Q768773,2,Linde Group,MSCI
Q1145004,Q206921,2,Randgold Resources,Pfizer
Q1196745,Q13218598,2,Rambus,NatWest Group
Q1066858,Q5047083,2,Tiffany & Co.,Carter's
Q1066858,Q727697,2,Tiffany & Co.,Coach
Q744149,Q917131,2,Wells Fargo,Regions Financial Corporation
Q19681433,Q609466,2,Kraft Heinz,Colgate-Palmolive
Q14903417,Q1549511,2,Delhaize Le Lion,Ormat Technologies
Q1024454,Q624798,2,CSX Corporation,Canadian National Railway
Q206921,Q731938,2,Pfizer,AstraZeneca
Q333718,Q632240,2,Johnson & Johnson,Eli Lilly and Company
Q705392,Q734779,2,Seagate Technology,Comscore
Q1049080,Q464996,2,Juniper Networks,Nortel
Q217583,Q2283,2,Berkshire Hathaway,Microsoft
Q1472929,Q846743,2,"Nasdaq, Inc.",Orbotech
Q106309492,Q1472929,2,"Agora, Inc.","Nasdaq, Inc."
Q1046951,Q5047083,2,Target Corporation,Carter's
Q1046951,Q727697,2,Target Corporation,Coach
Q1046951,Q744149,2,Target Corporation,Wells Fargo
Q1066858,Q1113804,2,Tiffany & Co.,Comcast
Q1066858,Q145168,2,Tiffany & Co.,Dollar General
Q1342041,Q193326,2,Lam Research,Goldman Sachs
Q11463,Q5287613,2,Adobe,Docusign
Q11463,Q95,2,Adobe,Google
Q15589464,Q27500963,2,Dropbox Inc.,Dell Technologies
Q2283,Q85801645,2,Microsoft,Smartsheet Inc.
Q1384784,Q768231,2,Express,Express Scripts
Q2529982,Q328840,2,The New York Times Company,Visa
Q2466256,Q7696488,2,U.S. Cellular,Telephone and Data Systems
Q1577587,Q1615684,2,Marathon Oil,Hess Corporation
Q29739,Q334204,2,International,Morgan Stanley
Q219508,Q917131,2,Citigroup,Regions Financial Corporation
Q38928,Q739084,2,PNC Financial Services,U.S. Bancorp
Q38928,Q917131,2,PNC Financial Services,Regions Financial Corporation
Q487907,Q917131,2,Bank of America,Regions Financial Corporation
Q739084,Q744149,2,U.S. Bancorp,Wells Fargo
Q739084,Q917131,2,U.S. Bancorp,Regions Financial Corporation
Q194360,Q917131,2,American Express,Regions Financial Corporation
Q2037125,Q38928,2,State Street Corporation,PNC Financial Services
Q1516410,Q180816,2,Suncor Energy,Dow Jones Industrial Average
Q1472539,Q193326,2,Alpha Tomo Global Resoures Sdn Bhd,Goldman Sachs
Q194360,Q2037125,2,American Express,State Street Corporation
Q1615684,Q214763,2,Hess Corporation,ConocoPhillips
Q1615684,Q329953,2,Hess Corporation,Northrop Grumman Corporation
Q1046951,Q624375,2,Target Corporation,CVS Health
Q1129792,Q1410766,2,The Cooper Companies,Fibria
Q1129792,Q2495283,2,The Cooper Companies,United Online
Q1410766,Q2495283,2,Fibria,United Online
Q2843129,Q768773,2,Ameriprise Financial,MSCI
Q66,Q849404,2,Boeing,Copa Airlines
Q1384784,Q624375,2,Express,CVS Health
Q1961658,Q5178891,2,NV Energy,Covanta
Q1472929,Q26049,2,"Nasdaq, Inc.",Aetna
Q123269714,Q188514,2,TTM Technologies,Tata Motors Ltd
Q123269714,Q4751693,2,TTM Technologies,Anaren
Q1472929,Q188514,2,"Nasdaq, Inc.",Tata Motors Ltd
Q1472929,Q4751693,2,"Nasdaq, Inc.",Anaren
Q188514,Q4751693,2,Tata Motors Ltd,Anaren
Q1541470,Q3518066,2,GPA,Tenet Healthcare
Q1770710,Q2207629,2,Tripadvisor,SPX Corporation
Q1770710,Q312,2,Tripadvisor,Apple Inc.
Q1770710,Q8085893,2,Tripadvisor,Expedia Group
Q319642,Q334204,2,Chevron Corporation,Morgan Stanley
Q1784126,Q5152510,2,Koppers,Commercial Metals Company
Q194360,Q219508,2,American Express,Citigroup
Q194360,Q334204,2,American Express,Morgan Stanley
Q194360,Q38928,2,American Express,PNC Financial Services
Q194360,Q739084,2,American Express,U.S. Bancorp
Q194360,Q744149,2,American Express,Wells Fargo
Q483915,Q7156755,2,Nike,Payless ShoeSource
Q5479360,Q7156755,2,"Macy's, Inc.",Payless ShoeSource
Q1472929,Q2114414,2,"Nasdaq, Inc.",Prudential Financial
Q2037125,Q739084,2,State Street Corporation,U.S. Bancorp
Q2037125,Q917131,2,State Street Corporation,Regions Financial Corporation
Q474621,Q4835545,2,Amphenol,BGC Partners
Q116452644,Q334204,2,"Netflix, Inc.",Morgan Stanley
Q1359568,Q190464,2,Alibaba Group,HSBC
Q1023765,Q20183163,2,CIT Group,Union Pacific Corporation
Q1418,Q726654,2,Nokia,Glatfelter
Q334204,Q3511885,2,Morgan Stanley,T-Mobile US
Q3305660,Q5047083,2,Tailored Brands,Carter's
Q3305660,Q727697,2,Tailored Brands,Coach
Q1046951,Q4905973,2,Target Corporation,Big Lots
Q1283291,Q256598,2,Valero Energy,SemGroup
Q123269714,Q1472929,2,TTM Technologies,"Nasdaq, Inc."
Q145168,Q3305660,2,Dollar General,Tailored Brands
Q145168,Q3884,2,Dollar General,Amazon
Q145168,Q487907,2,Dollar General,Bank of America
Q145168,Q4905973,2,Dollar General,Big Lots
Q145168,Q5047083,2,Dollar General,Carter's
Q145168,Q727697,2,Dollar General,Coach
Q145168,Q744149,2,Dollar General,Wells Fargo
Q3305660,Q3884,2,Tailored Brands,Amazon
Q3305660,Q487907,2,Tailored Brands,Bank of America
Q3305660,Q4905973,2,Tailored Brands,Big Lots
Q130624258,Q194360,2,Fifth Third Bancorp,American Express
Q1472929,Q30256497,2,"Nasdaq, Inc.",Perma-Fix Environmental Services
Q334204,Q804353,2,Morgan Stanley,Baker Hughes
Q1129792,Q26989,2,The Cooper Companies,Infosys
Q267313,Q552581,2,"McAfee, LLC",SAP
Q483915,Q5479360,2,Nike,"Macy's, Inc."
Q1023876,Q334204,2,CME Group,Morgan Stanley
Q1045758,Q20711490,2,United Technologies Corporation,LKQ Corporation
Q1045758,Q6662684,2,United Technologies Corporation,General Cable
Q1570773,Q430745,2,Kohlberg Kravis Roberts,Teradata
Q20711490,Q6662684,2,LKQ Corporation,General Cable
Q1046951,Q7156755,2,Target Corporation,Payless ShoeSource
Q130624258,Q2037125,2,Fifth Third Bancorp,State Street Corporation
Q130624258,Q219508,2,Fifth Third Bancorp,Citigroup
Q130624258,Q38928,2,Fifth Third Bancorp,PNC Financial Services
Q130624258,Q739084,2,Fifth Third Bancorp,U.S. Bancorp
Q130624258,Q744149,2,Fifth Third Bancorp,Wells Fargo
Q181507,Q194360,2,SunTrust Banks,American Express
Q334204,Q3598926,2,Morgan Stanley,JD.com
Q1113804,Q5047083,2,Comcast,Carter's
Q1113804,Q727697,2,Comcast,Coach
Q1113804,Q744149,2,Comcast,Wells Fargo
Q487907,Q4905973,2,Bank of America,Big Lots
Q487907,Q5047083,2,Bank of America,Carter's
Q487907,Q727697,2,Bank of America,Coach
Q4905973,Q5047083,2,Big Lots,Carter's
Q4905973,Q727697,2,Big Lots,Coach
Q4905973,Q744149,2,Big Lots,Wells Fargo
Q5047083,Q727697,2,Carter's,Coach
